PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27016385","Overexpressing Corticotropin-Releasing Factor in the Primate Amygdala Increases Anxious Temperament and Alters Its Neural Circuit","Kalin NH, Fox AS, Kovner R, Riedel MK, Fekete EM, Roseboom PH, Tromp do PM, Grabow BP, Olsen ME, Brodsky EK, McFarlin DR, Alexander AL, Emborg ME, Block WF, Fudge JL, Oler JA.","Biol Psychiatry. 2016 Sep 1;80(5):345-55. doi: 10.1016/j.biopsych.2016.01.010. Epub 2016 Jan 30.","Kalin NH","Biol Psychiatry","2016","2016/03/27","PMC4967405","NIHMS756151","10.1016/j.biopsych.2016.01.010"
"26996504","Crossmodal Association of Visual and Haptic Material Properties of Objects in the Monkey Ventral Visual Cortex","Goda N, Yokoi I, Tachibana A, Minamimoto T, Komatsu H.","Curr Biol. 2016 Apr 4;26(7):928-34. doi: 10.1016/j.cub.2016.02.003. Epub 2016 Mar 17.","Goda N","Curr Biol","2016","2016/03/22","","","10.1016/j.cub.2016.02.003"
"26973476","Functional Connectivity Hubs and Networks in the Awake Marmoset Brain","Belcher AM, Yen CC, Notardonato L, Ross TJ, Volkow ND, Yang Y, Stein EA, Silva AC, Tomasi D.","Front Integr Neurosci. 2016 Mar 4;10:9. doi: 10.3389/fnint.2016.00009. eCollection 2016.","Belcher AM","Front Integr Neurosci","2016","2016/03/15","PMC4777715","","10.3389/fnint.2016.00009"
"26908365","Connectivity between the central nucleus of the amygdala and the bed nucleus of the stria terminalis in the non-human primate: neuronal tract tracing and developmental neuroimaging studies","Oler JA, Tromp DP, Fox AS, Kovner R, Davidson RJ, Alexander AL, McFarlin DR, Birn RM, E Berg B, deCampo DM, Kalin NH, Fudge JL.","Brain Struct Funct. 2017 Jan;222(1):21-39. doi: 10.1007/s00429-016-1198-9. Epub 2016 Feb 23.","Oler JA","Brain Struct Funct","2017","2016/02/25","PMC4995160","NIHMS762902","10.1007/s00429-016-1198-9"
"26798573","An Automated Motion Detection and Reward System for Animal Training","Miller B, Lim AN, Heidbreder AF, Black KJ.","Cureus. 2015 Dec 4;7(12):e397. doi: 10.7759/cureus.397.","Miller B","Cureus","2015","2016/01/23","PMC4699987","","10.7759/cureus.397"
"26696298","The Neural Basis of Vocal Pitch Imitation in Humans","Belyk M, Pfordresher PQ, Liotti M, Brown S.","J Cogn Neurosci. 2016 Apr;28(4):621-35. doi: 10.1162/jocn_a_00914. Epub 2015 Dec 22.","Belyk M","J Cogn Neurosci","2016","2015/12/24","","","10.1162/jocn_a_00914"
"26691722","Semantic Wavelet-Induced Frequency-Tagging (SWIFT) Periodically Activates Category Selective Areas While Steadily Activating Early Visual Areas","Koenig-Robert R, VanRullen R, Tsuchiya N.","PLoS One. 2015 Dec 21;10(12):e0144858. doi: 10.1371/journal.pone.0144858. eCollection 2015.","Koenig-Robert R","PLoS One","2015","2015/12/23","PMC4686956","","10.1371/journal.pone.0144858"
"26635581","The Role of the Human Entorhinal Cortex in a Representational Account of Memory","Schultz H, Sommer T, Peters J.","Front Hum Neurosci. 2015 Nov 20;9:628. doi: 10.3389/fnhum.2015.00628. eCollection 2015.","Schultz H","Front Hum Neurosci","2015","2015/12/05","PMC4653609","","10.3389/fnhum.2015.00628"
"26635539","In Vivo Mapping of Cortical Columnar Networks in the Monkey with Focal Electrical and Optical Stimulation","Roe AW, Chernov MM, Friedman RM, Chen G.","Front Neuroanat. 2015 Nov 16;9:135. doi: 10.3389/fnana.2015.00135. eCollection 2015.","Roe AW","Front Neuroanat","2015","2015/12/05","PMC4644798","","10.3389/fnana.2015.00135"
"26515902","A cross-modal, cross-species comparison of connectivity measures in the primate brain","Reid AT, Lewis J, Bezgin G, Khundrakpam B, Eickhoff SB, McIntosh AR, Bellec P, Evans AC.","Neuroimage. 2016 Jan 15;125:311-331. doi: 10.1016/j.neuroimage.2015.10.057. Epub 2015 Oct 26.","Reid AT","Neuroimage","2016","2015/10/31","","","10.1016/j.neuroimage.2015.10.057"
"26467517","Tactile representation of the head and shoulders assessed by fMRI in the nonhuman primate","Wardak C, Guipponi O, Pinède S, Ben Hamed S.","J Neurophysiol. 2016 Jan 1;115(1):80-91. doi: 10.1152/jn.00633.2015. Epub 2015 Oct 14.","Wardak C","J Neurophysiol","2016","2015/10/16","PMC4760502","","10.1152/jn.00633.2015"
"26446224","Encoding of Vicarious Reward Prediction in Anterior Cingulate Cortex and Relationship with Trait Empathy","Lockwood PL, Apps MA, Roiser JP, Viding E.","J Neurosci. 2015 Oct 7;35(40):13720-7. doi: 10.1523/JNEUROSCI.1703-15.2015.","Lockwood PL","J Neurosci","2015","2015/10/09","PMC4595623","","10.1523/JNEUROSCI.1703-15.2015"
"26439530","A Large-Scale Circuit Mechanism for Hierarchical Dynamical Processing in the Primate Cortex","Chaudhuri R, Knoblauch K, Gariel MA, Kennedy H, Wang XJ.","Neuron. 2015 Oct 21;88(2):419-31. doi: 10.1016/j.neuron.2015.09.008. Epub 2015 Oct 1.","Chaudhuri R","Neuron","2015","2015/10/07","PMC4630024","NIHMS728325","10.1016/j.neuron.2015.09.008"
"26407899","Neural and cognitive face-selective markers: An integrative review","Yovel G.","Neuropsychologia. 2016 Mar;83:5-13. doi: 10.1016/j.neuropsychologia.2015.09.026. Epub 2015 Sep 25.","Yovel G","Neuropsychologia","2016","2015/09/27","","","10.1016/j.neuropsychologia.2015.09.026"
"26377458","3D Shape Perception in Posterior Cortical Atrophy: A Visual Neuroscience Perspective","Gillebert CR, Schaeverbeke J, Bastin C, Neyens V, Bruffaerts R, De Weer AS, Seghers A, Sunaert S, Van Laere K, Versijpt J, Vandenbulcke M, Salmon E, Todd JT, Orban GA, Vandenberghe R.","J Neurosci. 2015 Sep 16;35(37):12673-92. doi: 10.1523/JNEUROSCI.3651-14.2015.","Gillebert CR","J Neurosci","2015","2015/09/18","PMC4571603","","10.1523/JNEUROSCI.3651-14.2015"
"26245955","Posterior Parietal Cortex Encoding of Dynamic Hand Force Underlying Hand-Object Interaction","Ferrari-Toniolo S, Visco-Comandini F, Papazachariadis O, Caminiti R, Battaglia-Mayer A.","J Neurosci. 2015 Aug 5;35(31):10899-910. doi: 10.1523/JNEUROSCI.4696-14.2015.","Ferrari-Toniolo S","J Neurosci","2015","2015/08/07","PMC6605281","","10.1523/JNEUROSCI.4696-14.2015"
"26239105","A problem of overlap","Tootell RB, Echavarria C, Nasr S.","Vis Neurosci. 2015 Jan;32:E001. doi: 10.1017/S0952523814000340.","Tootell RB","Vis Neurosci","2015","2015/08/05","PMC5678273","","10.1017/S0952523814000340"
"26203144","Differential fMRI Activation Patterns to Noxious Heat and Tactile Stimuli in the Primate Spinal Cord","Yang PF, Wang F, Chen LM.","J Neurosci. 2015 Jul 22;35(29):10493-502. doi: 10.1523/JNEUROSCI.0583-15.2015.","Yang PF","J Neurosci","2015","2015/07/24","PMC4510289","","10.1523/JNEUROSCI.0583-15.2015"
"26156988","Neural Correlate of the Thatcher Face Illusion in a Monkey Face-Selective Patch","Taubert J, Van Belle G, Vanduffel W, Rossion B, Vogels R.","J Neurosci. 2015 Jul 8;35(27):9872-8. doi: 10.1523/JNEUROSCI.0446-15.2015.","Taubert J","J Neurosci","2015","2015/07/10","PMC6605408","","10.1523/JNEUROSCI.0446-15.2015"
"26156987","The Anatomical and Functional Organization of the Human Visual Pulvinar","Arcaro MJ, Pinsk MA, Kastner S.","J Neurosci. 2015 Jul 8;35(27):9848-71. doi: 10.1523/JNEUROSCI.1575-14.2015.","Arcaro MJ","J Neurosci","2015","2015/07/10","PMC4495241","","10.1523/JNEUROSCI.1575-14.2015"
"26149609","Functional MRI of visual responses in the awake, behaving marmoset","Hung CC, Yen CC, Ciuchta JL, Papoti D, Bock NA, Leopold DA, Silva AC.","Neuroimage. 2015 Oct 15;120:1-11. doi: 10.1016/j.neuroimage.2015.06.090. Epub 2015 Jul 3.","Hung CC","Neuroimage","2015","2015/07/08","PMC4589494","NIHMS711899","10.1016/j.neuroimage.2015.06.090"
"26117702","Alteration of brain regional homogeneity of monkeys with spinal cord injury: A longitudinal resting-state functional magnetic resonance imaging study","Rao JS, Ma M, Zhao C, Liu Z, Yang ZY, Li XG.","Magn Reson Imaging. 2015 Nov;33(9):1156-1162. doi: 10.1016/j.mri.2015.06.011. Epub 2015 Jun 25.","Rao JS","Magn Reson Imaging","2015","2015/06/29","","","10.1016/j.mri.2015.06.011"
"26091254","High-field functional magnetic resonance imaging of vocalization processing in marmosets","Sadagopan S, Temiz-Karayol NZ, Voss HU.","Sci Rep. 2015 Jun 19;5:10950. doi: 10.1038/srep10950.","Sadagopan S","Sci Rep","2015","2015/06/20","PMC4473644","","10.1038/srep10950"
"26066653","The Travelling-Wave Primate System: A New Solution for Magnetic Resonance Imaging of Macaque Monkeys at 7 Tesla Ultra-High Field","Herrmann T, Mallow J, Plaumann M, Luchtmann M, Stadler J, Mylius J, Brosch M, Bernarding J.","PLoS One. 2015 Jun 11;10(6):e0129371. doi: 10.1371/journal.pone.0129371. eCollection 2015.","Herrmann T","PLoS One","2015","2015/06/13","PMC4466239","","10.1371/journal.pone.0129371"
"26052749","Functional subregions of the human entorhinal cortex","Maass A, Berron D, Libby LA, Ranganath C, Düzel E.","Elife. 2015 Jun 8;4:e06426. doi: 10.7554/eLife.06426.","Maass A","Elife","2015","2015/06/09","PMC4458841","","10.7554/eLife.06426"
"26029069","Aggressive vocal expressions-an investigation of their underlying neural network","Klaas HS, Frühholz S, Grandjean D.","Front Behav Neurosci. 2015 May 11;9:121. doi: 10.3389/fnbeh.2015.00121. eCollection 2015.","Klaas HS","Front Behav Neurosci","2015","2015/06/02","PMC4426728","","10.3389/fnbeh.2015.00121"
"26015576","Oxytocin modulates fMRI responses to facial expression in macaques","Liu N, Hadj-Bouziane F, Jones KB, Turchi JN, Averbeck BB, Ungerleider LG.","Proc Natl Acad Sci U S A. 2015 Jun 16;112(24):E3123-30. doi: 10.1073/pnas.1508097112. Epub 2015 May 26.","Liu N","Proc Natl Acad Sci U S A","2015","2015/05/28","PMC4475931","","10.1073/pnas.1508097112"
"25988226","Whole brain mapping of visual and tactile convergence in the macaque monkey","Guipponi O, Cléry J, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2015 Aug 15;117:93-102. doi: 10.1016/j.neuroimage.2015.05.022. Epub 2015 May 16.","Guipponi O","Neuroimage","2015","2015/05/20","","","10.1016/j.neuroimage.2015.05.022"
"25972171","Mapping the macaque superior temporal sulcus: functional delineation of vergence and version eye-movement-related activity","Ward MK, Bolding MS, Schultz KP, Gamlin PD.","J Neurosci. 2015 May 13;35(19):7428-42. doi: 10.1523/JNEUROSCI.4203-14.2015.","Ward MK","J Neurosci","2015","2015/05/15","PMC4429150","","10.1523/JNEUROSCI.4203-14.2015"
"25970649","Functional subdivisions of medial parieto-occipital cortex in humans and nonhuman primates using resting-state fMRI","Hutchison RM, Culham JC, Flanagan JR, Everling S, Gallivan JP.","Neuroimage. 2015 Aug 1;116:10-29. doi: 10.1016/j.neuroimage.2015.04.068. Epub 2015 May 10.","Hutchison RM","Neuroimage","2015","2015/05/14","","","10.1016/j.neuroimage.2015.04.068"
"25943766","Representation of Naturalistic Image Structure in the Primate Visual Cortex","Movshon JA, Simoncelli EP.","Cold Spring Harb Symp Quant Biol. 2014;79:115-22. doi: 10.1101/sqb.2014.79.024844. Epub 2015 May 5.","Movshon JA","Cold Spring Harb Symp Quant Biol","2014","2015/05/07","PMC4800008","NIHMS765087","10.1101/sqb.2014.79.024844"
"25926457","Dissociating visual and motor directional selectivity using visuomotor adaptation","Haar S, Donchin O, Dinstein I.","J Neurosci. 2015 Apr 29;35(17):6813-21. doi: 10.1523/JNEUROSCI.0182-15.2015.","Haar S","J Neurosci","2015","2015/05/01","PMC6605184","","10.1523/JNEUROSCI.0182-15.2015"
"25902510","Injury alters intrinsic functional connectivity within the primate spinal cord","Chen LM, Mishra A, Yang PF, Wang F, Gore JC.","Proc Natl Acad Sci U S A. 2015 May 12;112(19):5991-6. doi: 10.1073/pnas.1424106112. Epub 2015 Apr 22.","Chen LM","Proc Natl Acad Sci U S A","2015","2015/04/23","PMC4434735","","10.1073/pnas.1424106112"
"25876179","Neural coding within human brain areas involved in actions","Gallivan JP, Culham JC.","Curr Opin Neurobiol. 2015 Aug;33:141-9. doi: 10.1016/j.conb.2015.03.012. Epub 2015 Apr 11.","Gallivan JP","Curr Opin Neurobiol","2015","2015/04/16","","","10.1016/j.conb.2015.03.012"
"25847686","The primate amygdala in social perception - insights from electrophysiological recordings and stimulation","Rutishauser U, Mamelak AN, Adolphs R.","Trends Neurosci. 2015 May;38(5):295-306. doi: 10.1016/j.tins.2015.03.001. Epub 2015 Apr 3.","Rutishauser U","Trends Neurosci","2015","2015/04/08","PMC4417366","NIHMS671539","10.1016/j.tins.2015.03.001"
"25609630","Functional mapping of face-selective regions in the extrastriate visual cortex of the marmoset","Hung CC, Yen CC, Ciuchta JL, Papoti D, Bock NA, Leopold DA, Silva AC.","J Neurosci. 2015 Jan 21;35(3):1160-72. doi: 10.1523/JNEUROSCI.2659-14.2015.","Hung CC","J Neurosci","2015","2015/01/23","PMC4300322","","10.1523/JNEUROSCI.2659-14.2015"
"25590651","The topography of frequency and time representation in primate auditory cortices","Baumann S, Joly O, Rees A, Petkov CI, Sun L, Thiele A, Griffiths TD.","Elife. 2015 Jan 15;4:e03256. doi: 10.7554/eLife.03256.","Baumann S","Elife","2015","2015/01/16","PMC4398946","","10.7554/eLife.03256"
"25579448","Functional MRI mapping of dynamic visual features during natural viewing in the macaque","Russ BE, Leopold DA.","Neuroimage. 2015 Apr 1;109:84-94. doi: 10.1016/j.neuroimage.2015.01.012. Epub 2015 Jan 9.","Russ BE","Neuroimage","2015","2015/01/13","PMC4339453","NIHMS657362","10.1016/j.neuroimage.2015.01.012"
"25535356","Natural asynchronies in audiovisual communication signals regulate neuronal multisensory interactions in voice-sensitive cortex","Perrodin C, Kayser C, Logothetis NK, Petkov CI.","Proc Natl Acad Sci U S A. 2015 Jan 6;112(1):273-8. doi: 10.1073/pnas.1412817112. Epub 2014 Dec 22.","Perrodin C","Proc Natl Acad Sci U S A","2015","2014/12/24","PMC4291635","","10.1073/pnas.1412817112"
"25520434","The effect of face inversion for neurons inside and outside fMRI-defined face-selective cortical regions","Taubert J, Van Belle G, Vanduffel W, Rossion B, Vogels R.","J Neurophysiol. 2015 Mar 1;113(5):1644-55. doi: 10.1152/jn.00700.2014. Epub 2014 Dec 17.","Taubert J","J Neurophysiol","2015","2014/12/19","PMC4346728","","10.1152/jn.00700.2014"
"25309408","Exploration of complex visual feature spaces for object perception","Leeds DD, Pyles JA, Tarr MJ.","Front Comput Neurosci. 2014 Sep 12;8:106. doi: 10.3389/fncom.2014.00106. eCollection 2014.","Leeds DD","Front Comput Neurosci","2014","2014/10/14","PMC4162468","","10.3389/fncom.2014.00106"
"25192653","Quantification of iron in the non-human primate brain with diffusion-weighted magnetic resonance imaging","Fujiwara S, Uhrig L, Amadon A, Jarraya B, Le Bihan D.","Neuroimage. 2014 Nov 15;102 Pt 2:789-97. doi: 10.1016/j.neuroimage.2014.08.049. Epub 2014 Sep 2.","Fujiwara S","Neuroimage","2014","2014/09/07","","","10.1016/j.neuroimage.2014.08.049"
"25192634","Remapping of memory encoding and retrieval networks: insights from neuroimaging in primates","Miyamoto K, Osada T, Adachi Y.","Behav Brain Res. 2014 Dec 15;275:53-61. doi: 10.1016/j.bbr.2014.08.046. Epub 2014 Sep 1.","Miyamoto K","Behav Brain Res","2014","2014/09/07","","","10.1016/j.bbr.2014.08.046"
"25186759","The neural code for face orientation in the human fusiform face area","Ramírez FM, Cichy RM, Allefeld C, Haynes JD.","J Neurosci. 2014 Sep 3;34(36):12155-67. doi: 10.1523/JNEUROSCI.3156-13.2014.","Ramírez FM","J Neurosci","2014","2014/09/05","PMC6608457","","10.1523/JNEUROSCI.3156-13.2014"
"25102559","Monkey cortex through fMRI glasses","Vanduffel W, Zhu Q, Orban GA.","Neuron. 2014 Aug 6;83(3):533-50. doi: 10.1016/j.neuron.2014.07.015.","Vanduffel W","Neuron","2014","2014/08/08","PMC4698430","NIHMS614180","10.1016/j.neuron.2014.07.015"
"25094017","The human amygdala encodes value and space during decision making","Ousdal OT, Specht K, Server A, Andreassen OA, Dolan RJ, Jensen J.","Neuroimage. 2014 Nov 1;101:712-9. doi: 10.1016/j.neuroimage.2014.07.055. Epub 2014 Aug 2.","Ousdal OT","Neuroimage","2014","2014/08/06","PMC4176653","","10.1016/j.neuroimage.2014.07.055"
"25044934","Isoflurane induces dose-dependent alterations in the cortical connectivity profiles and dynamic properties of the brain's functional architecture","Hutchison RM, Hutchison M, Manning KY, Menon RS, Everling S.","Hum Brain Mapp. 2014 Dec;35(12):5754-75. doi: 10.1002/hbm.22583. Epub 2014 Jul 12.","Hutchison RM","Hum Brain Mapp","2014","2014/07/22","PMC6869297","","10.1002/hbm.22583"
"25038435","Functional mapping of the magnocellular and parvocellular subdivisions of human LGN","Denison RN, Vu AT, Yacoub E, Feinberg DA, Silver MA.","Neuroimage. 2014 Nov 15;102 Pt 2(0 2):358-69. doi: 10.1016/j.neuroimage.2014.07.019. Epub 2014 Jul 17.","Denison RN","Neuroimage","2014","2014/07/20","PMC4353611","NIHMS625248","10.1016/j.neuroimage.2014.07.019"
"24985085","Inferior frontal junction biases perception through neural synchrony","Xu Y.","Trends Cogn Sci. 2014 Sep;18(9):447-8. doi: 10.1016/j.tics.2014.06.001. Epub 2014 Jun 27.","Xu Y","Trends Cogn Sci","2014","2014/07/03","PMC4149843","NIHMS603410","10.1016/j.tics.2014.06.001"
"24966390","Frontal-subcortical circuits involved in reactive control and monitoring of gaze","Thakkar KN, van den Heiligenberg FM, Kahn RS, Neggers SF.","J Neurosci. 2014 Jun 25;34(26):8918-29. doi: 10.1523/JNEUROSCI.0732-14.2014.","Thakkar KN","J Neurosci","2014","2014/06/27","PMC6608199","","10.1523/JNEUROSCI.0732-14.2014"
"24933029","Subthalamic nucleus deep brain stimulation induces motor network BOLD activation: use of a high precision MRI guided stereotactic system for nonhuman primates","Min HK, Ross EK, Lee KH, Dennis K, Han SR, Jeong JH, Marsh MP, Striemer B, Felmlee JP, Lujan JL, Goerss S, Duffy PS, Blaha C, Chang SY, Bennet KE.","Brain Stimul. 2014 Jul-Aug;7(4):603-607. doi: 10.1016/j.brs.2014.04.007. Epub 2014 May 2.","Min HK","Brain Stimul","2014","2014/06/17","PMC4108508","NIHMS603271","10.1016/j.brs.2014.04.007"
"24881876","Role of the primate ventral tegmental area in reinforcement and motivation","Arsenault JT, Rima S, Stemmann H, Vanduffel W.","Curr Biol. 2014 Jun 16;24(12):1347-1353. doi: 10.1016/j.cub.2014.04.044. Epub 2014 May 29.","Arsenault JT","Curr Biol","2014","2014/06/03","PMC4698409","NIHMS591629","10.1016/j.cub.2014.04.044"
"24863147","Evolutionarily conserved prefrontal-amygdalar dysfunction in early-life anxiety","Birn RM, Shackman AJ, Oler JA, Williams LE, McFarlin DR, Rogers GM, Shelton SE, Alexander AL, Pine DS, Slattery MJ, Davidson RJ, Fox AS, Kalin NH.","Mol Psychiatry. 2014 Aug;19(8):915-22. doi: 10.1038/mp.2014.46. Epub 2014 May 27.","Birn RM","Mol Psychiatry","2014","2014/05/28","PMC4111803","NIHMS580427","10.1038/mp.2014.46"
"24699018","Distinct and distributed functional connectivity patterns across cortex reflect the domain-specific constraints of object, face, scene, body, and tool category-selective modules in the ventral visual pathway","Hutchison RM, Culham JC, Everling S, Flanagan JR, Gallivan JP.","Neuroimage. 2014 Aug 1;96:216-36. doi: 10.1016/j.neuroimage.2014.03.068. Epub 2014 Mar 31.","Hutchison RM","Neuroimage","2014","2014/04/05","","","10.1016/j.neuroimage.2014.03.068"
"24654257","fMRI Cortical Correlates of Spontaneous Eye Blinks in the Nonhuman Primate","Guipponi O, Odouard S, Pinède S, Wardak C, Ben Hamed S.","Cereb Cortex. 2015 Sep;25(9):2333-45. doi: 10.1093/cercor/bhu038. Epub 2014 Mar 20.","Guipponi O","Cereb Cortex","2015","2014/03/22","","","10.1093/cercor/bhu038"
"24629510","Fractional amplitude of low-frequency fluctuation changes in monkeys with spinal cord injury: a resting-state fMRI study","Rao JS, Ma M, Zhao C, Zhang AF, Yang ZY, Liu Z, Li XG.","Magn Reson Imaging. 2014 Jun;32(5):482-6. doi: 10.1016/j.mri.2014.02.001. Epub 2014 Feb 10.","Rao JS","Magn Reson Imaging","2014","2014/03/18","","","10.1016/j.mri.2014.02.001"
"24560578","Voice-sensitive regions in the dog and human brain are revealed by comparative fMRI","Andics A, Gácsi M, Faragó T, Kis A, Miklósi A.","Curr Biol. 2014 Mar 3;24(5):574-8. doi: 10.1016/j.cub.2014.01.058. Epub 2014 Feb 20.","Andics A","Curr Biol","2014","2014/02/25","","","10.1016/j.cub.2014.01.058"
"24530271","Parkinson׳s disease-related modulation of functional connectivity associated with the striatum in the resting state in a nonhuman primate model","Li J, Luo C, Chen Y, Chen Q, Huang R, Sun J, Gong Q, Wu X, Qi Z, Liang Z, Li L, Li H, Li P, Wang W, Shang HF.","Brain Res. 2014 Mar 25;1555:10-9. doi: 10.1016/j.brainres.2014.01.054. Epub 2014 Feb 13.","Li J","Brain Res","2014","2014/02/18","","","10.1016/j.brainres.2014.01.054"
"24523543","Auditory and visual modulation of temporal lobe neurons in voice-sensitive and association cortices","Perrodin C, Kayser C, Logothetis NK, Petkov CI.","J Neurosci. 2014 Feb 12;34(7):2524-37. doi: 10.1523/JNEUROSCI.2805-13.2014.","Perrodin C","J Neurosci","2014","2014/02/14","PMC3921424","","10.1523/JNEUROSCI.2805-13.2014"
"24501779","Comparative primate neuroimaging: insights into human brain evolution","Rilling JK.","Trends Cogn Sci. 2014 Jan;18(1):46-55. doi: 10.1016/j.tics.2013.09.013.","Rilling JK","Trends Cogn Sci","2014","2014/02/07","","","10.1016/j.tics.2013.09.013"
"24453305","A hierarchy of responses to auditory regularities in the macaque brain","Uhrig L, Dehaene S, Jarraya B.","J Neurosci. 2014 Jan 22;34(4):1127-32. doi: 10.1523/JNEUROSCI.3165-13.2014.","Uhrig L","J Neurosci","2014","2014/01/24","PMC5635960","EMS74429","10.1523/JNEUROSCI.3165-13.2014"
"24381271","Heterogeneous single-unit selectivity in an fMRI-defined body-selective patch","Popivanov ID, Jastorff J, Vanduffel W, Vogels R.","J Neurosci. 2014 Jan 1;34(1):95-111. doi: 10.1523/JNEUROSCI.2748-13.2014.","Popivanov ID","J Neurosci","2014","2014/01/02","PMC6608169","","10.1523/JNEUROSCI.2748-13.2014"
"24269571","Broad intrinsic functional connectivity boundaries of the macaque prefrontal cortex","Hutchison RM, Everling S.","Neuroimage. 2014 Mar;88:202-11. doi: 10.1016/j.neuroimage.2013.11.024. Epub 2013 Nov 21.","Hutchison RM","Neuroimage","2014","2013/11/26","","","10.1016/j.neuroimage.2013.11.024"
"24164166","Graphs of brain networks","Zahr NM.","Alcohol Clin Exp Res. 2013 Nov;37(11):1813-5. doi: 10.1111/acer.12293.","Zahr NM","Alcohol Clin Exp Res","2013","2013/10/30","PMC8146133","NIHMS1699229","10.1111/acer.12293"
"24142505","Bridging the gap between functional and anatomical features of cortico-cerebellar circuits using meta-analytic connectivity modeling","Balsters JH, Laird AR, Fox PT, Eickhoff SB.","Hum Brain Mapp. 2014 Jul;35(7):3152-69. doi: 10.1002/hbm.22392. Epub 2013 Oct 18.","Balsters JH","Hum Brain Mapp","2014","2013/10/22","PMC5293143","NIHMS843726","10.1002/hbm.22392"
"24121168","The helmet head restraint system: a viable solution for resting state fMRI in awake monkeys","Hadj-Bouziane F, Monfardini E, Guedj C, Gardechaux G, Hynaux C, Farnè A, Meunier M.","Neuroimage. 2014 Feb 1;86:536-43. doi: 10.1016/j.neuroimage.2013.09.068. Epub 2013 Oct 8.","Hadj-Bouziane F","Neuroimage","2014","2013/10/15","","","10.1016/j.neuroimage.2013.09.068"
"23940831","Rapid quantitative pharmacodynamic imaging by a novel method: theory, simulation testing and proof of principle","Black KJ, Koller JM, Miller BD.","PeerJ. 2013 Aug 1;1:e117. doi: 10.7717/peerj.117. Print 2013.","Black KJ","PeerJ","2013","2013/08/14","PMC3740141","","10.7717/peerj.117"
